id,NC_mice,NC_rats,MC_mice,MC_rats
3958,13.050833,4.333122,12.448649,3.799776
3959,13.050567,4.333078,12.448627,3.799749
3960,13.050389,4.332953,12.447799,3.799748
3961,13.049813,4.332911,12.447437,3.799621
3962,13.049812,4.332862,12.446893,3.799577
3963,13.049791,4.332823,12.446838,3.799566
3964,13.049418,4.332816,12.446658,3.799424
3965,13.048428,4.332727,12.446533,3.799157
3966,13.047539,4.332711,12.446319,3.799057
3967,13.047533,4.332609,12.446172,3.799051
3968,13.04744,4.332596,12.446114,3.798841
3969,13.047308,4.332531,12.445884,3.798805
3970,13.047237,4.332431,12.445764,3.798712
3971,13.047215,4.332397,12.44561,3.798634
3972,13.046499,4.332386,12.445534,3.798554
3973,13.046371,4.332273,12.445522,3.798506
3974,13.046371,4.33225,12.445486,3.798485
3975,13.046263,4.332211,12.445229,3.798267
3976,13.045828,4.332164,12.444863,3.798177
3977,13.045533,4.331981,12.444812,3.798044
3978,13.045485,4.331972,12.444061,3.797659
3979,13.045153,4.331933,12.444033,3.79763
3980,13.045034,4.331893,12.443932,3.797557
3981,13.044875,4.33181,12.443739,3.797548
3982,13.044777,4.331746,12.443522,3.797501
3983,13.043889,4.331717,12.443196,3.797492
3984,13.043419,4.331711,12.442574,3.797475
3985,13.043328,4.331515,12.44239,3.797336
3986,13.043256,4.331501,12.441862,3.797203
3987,13.04205,4.331463,12.440803,3.797092
3988,13.042012,4.331405,12.440598,3.797051
3989,13.041461,4.3313,12.440596,3.796922
3990,13.040189,4.331268,12.440558,3.79664
3991,13.040038,4.331242,12.4399,3.796601
3992,13.039952,4.331201,12.439645,3.796512
3993,13.039782,4.331201,12.438739,3.796452
3994,13.039328,4.331185,12.438487,3.7964
3995,13.03931,4.331085,12.438277,3.79632
3996,13.038621,4.331084,12.438256,3.796238
3997,13.038588,4.331068,12.438251,3.796236
3998,13.038254,4.331055,12.43816,3.796224
3999,13.03816,4.331042,12.43733,3.796198
4000,13.037637,4.330949,12.437156,3.796118
4001,13.037627,4.330722,12.436928,3.796001
4002,13.037389,4.330595,12.436631,3.795966
4003,13.036769,4.330572,12.436558,3.79595
4004,13.036501,4.33047,12.436149,3.795949
4005,13.036058,4.330346,12.435948,3.79591
4006,13.035783,4.330313,12.435895,3.795789
4007,13.034988,4.330285,12.435624,3.795699
4008,13.034848,4.330198,12.435592,3.795676
4009,13.034816,4.330159,12.43502,3.795632
4010,13.034739,4.330145,12.434851,3.795585
4011,13.034149,4.330064,12.434704,3.795552
4012,13.034,4.330049,12.434629,3.795384
4013,13.033958,4.33004,12.434077,3.795336
4014,13.033271,4.329941,12.433758,3.795262
4015,13.033201,4.329917,12.433515,3.79516
4016,13.033072,4.329861,12.433312,3.795155
4017,13.031886,4.329801,12.433248,3.795149
4018,13.03174,4.329708,12.432893,3.794928
4019,13.031148,4.329479,12.432713,3.794863
4020,13.030821,4.329455,12.432515,3.794826
4021,13.030665,4.329421,12.431795,3.794818
4022,13.030652,4.329385,12.431497,3.79478
4023,13.030509,4.329368,12.431037,3.794678
4024,13.030387,4.329236,12.429831,3.794504
4025,13.029983,4.329201,12.429482,3.7944
4026,13.029678,4.329144,12.429121,3.794376
4027,13.029647,4.329101,12.429026,3.794062
4028,13.02895,4.329099,12.428917,3.794028
4029,13.028191,4.329037,12.428566,3.79391
4030,13.027968,4.32899,12.428343,3.793813
4031,13.027498,4.328977,12.427613,3.793798
4032,13.027295,4.328968,12.427585,3.793762
4033,13.027111,4.328852,12.426647,3.793716
4034,13.027029,4.328761,12.426585,3.793614
4035,13.026973,4.328759,12.426262,3.793577
4036,13.026105,4.328665,12.426133,3.793532
4037,13.025941,4.328586,12.425915,3.793459
4038,13.025638,4.328335,12.425868,3.793387
4039,13.025514,4.328296,12.425628,3.793314
4040,13.025158,4.328293,12.425562,3.793256
4041,13.025139,4.328208,12.425556,3.793044
4042,13.025003,4.32814,12.423526,3.792875
4043,13.02494,4.328097,12.423366,3.792792
4044,13.024796,4.328008,12.42334,3.792715
4045,13.024255,4.328007,12.423171,3.792701
4046,13.023674,4.327944,12.423126,3.792632
4047,13.023669,4.327902,12.42295,3.792611
4048,13.023178,4.327605,12.4224,3.792556
4049,13.022376,4.327512,12.42236,3.792416
4050,13.022223,4.32749,12.422299,3.792406
4051,13.021457,4.327427,12.421527,3.792281
4052,13.021376,4.327355,12.421484,3.792255
4053,13.021322,4.327247,12.420321,3.79219
4054,13.020986,4.327114,12.420117,3.791932
4055,13.020771,4.327046,12.419741,3.791928
4056,13.020728,4.326949,12.41932,3.79192
4057,13.020377,4.326936,12.41929,3.791849
4058,13.02021,4.326859,12.418086,3.791805
4059,13.020123,4.326792,12.418002,3.791709
4060,13.02002,4.326771,12.417827,3.79167
4061,13.019764,4.326614,12.417674,3.791594
4062,13.019568,4.326609,12.417647,3.79128
4063,13.019379,4.326545,12.417534,3.791156
4064,13.019027,4.326521,12.417458,3.791139
4065,13.018403,4.326507,12.417208,3.79108
4066,13.018274,4.326471,12.416842,3.791054
4067,13.017764,4.326449,12.416601,3.790993
4068,13.017709,4.326437,12.416228,3.790668
4069,13.017399,4.32642,12.416043,3.790642
4070,13.01684,4.326416,12.415959,3.790438
4071,13.016817,4.326346,12.415949,3.790436
4072,13.016432,4.326309,12.415788,3.790311
4073,13.016291,4.326261,12.415784,3.790116
4074,13.01582,4.326251,12.415759,3.790104
4075,13.01534,4.326211,12.415562,3.790093
4076,13.015287,4.326191,12.41516,3.789931
4077,13.015119,4.326056,12.41494,3.789918
4078,13.014266,4.326012,12.414812,3.78986
4079,13.013939,4.32599,12.414634,3.789668
4080,13.013631,4.325803,12.414554,3.789622
4081,13.013092,4.325771,12.414266,3.789597
4082,13.012297,4.325709,12.414179,3.789524
4083,13.011972,4.325582,12.414147,3.789396
4084,13.011814,4.325512,12.41398,3.78917
4085,13.011405,4.325299,12.413861,3.789128
4086,13.01093,4.325278,12.413508,3.789115
4087,13.010644,4.325272,12.413256,3.789108
4088,13.010571,4.325216,12.412825,3.788979
4089,13.009998,4.32511,12.412602,3.788865
4090,13.009737,4.325098,12.412207,3.78882
4091,13.009307,4.325097,12.411206,3.788795
4092,13.008559,4.325044,12.411094,3.788763
4093,13.008526,4.325019,12.410931,3.788749
4094,13.008051,4.324987,12.410309,3.788706
4095,13.007938,4.324975,12.40991,3.78869
4096,13.007368,4.324827,12.409627,3.788656
4097,13.007116,4.324819,12.40923,3.788612
4098,13.006936,4.324778,12.408327,3.788608
4099,13.006748,4.32477,12.408137,3.788547
4100,13.006712,4.324663,12.408,3.788489
4101,13.005556,4.324522,12.407769,3.788433
4102,13.005463,4.324337,12.407673,3.788283
4103,13.005455,4.324331,12.407658,3.788265
4104,13.005123,4.324288,12.407602,3.788254
4105,13.004723,4.324287,12.407215,3.788251
4106,13.004677,4.324272,12.406982,3.788176
4107,13.00459,4.324032,12.406221,3.788095
4108,13.00368,4.323891,12.406121,3.788043
4109,13.003395,4.323883,12.406051,3.787949
4110,13.003249,4.323861,12.405642,3.787659
4111,13.003224,4.323841,12.405309,3.787622
4112,13.002491,4.3237,12.404844,3.787565
4113,13.002433,4.323602,12.404638,3.787559
4114,13.002097,4.32348,12.404184,3.787543
4115,13.001968,4.32348,12.40392,3.787488
4116,13.0017,4.323464,12.403768,3.787404
4117,13.001245,4.323458,12.403753,3.787369
4118,13.000681,4.323125,12.403697,3.787265
4119,13.000638,4.323082,12.403552,3.787215
4120,13.000608,4.323081,12.403386,3.787083
4121,12.999686,4.323019,12.403124,3.787068
4122,12.999016,4.323008,12.403056,3.786954
4123,12.998885,4.32292,12.402683,3.786948
4124,12.998674,4.32291,12.402342,3.786926
4125,12.998364,4.322815,12.401571,3.786858
4126,12.997988,4.322595,12.401237,3.78681
4127,12.997712,4.322543,12.401188,3.78671
4128,12.997472,4.32251,12.400814,3.786515
4129,12.997367,4.322335,12.400681,3.786466
4130,12.997216,4.321956,12.400669,3.786453
4131,12.99663,4.321948,12.400573,3.78642
4132,12.996392,4.321809,12.400508,3.786399
4133,12.996388,4.321785,12.400446,3.786387
4134,12.995437,4.321645,12.400334,3.786183
4135,12.994551,4.321642,12.399993,3.786148
4136,12.994157,4.321587,12.399976,3.786135
4137,12.993665,4.321582,12.399803,3.786134
4138,12.993292,4.321535,12.399515,3.786105
4139,12.99322,4.32144,12.399413,3.785983
4140,12.992821,4.321363,12.39905,3.785898
4141,12.992679,4.321328,12.399005,3.785873
4142,12.992466,4.321302,12.398912,3.785825
4143,12.992378,4.321265,12.398792,3.785747
4144,12.992056,4.32123,12.398757,3.785596
4145,12.992043,4.321222,12.398682,3.785492
4146,12.991151,4.321163,12.398335,3.785342
4147,12.990959,4.321096,12.397893,3.785323
4148,12.990728,4.321069,12.397619,3.785262
4149,12.990631,4.320984,12.397335,3.785216
4150,12.990624,4.320977,12.396776,3.785209
4151,12.990476,4.320962,12.396437,3.785193
4152,12.989751,4.320893,12.396243,3.785081
4153,12.989552,4.320763,12.396086,3.785069
4154,12.98945,4.320652,12.395699,3.785007
4155,12.989371,4.320441,12.395673,3.784971
4156,12.988914,4.320382,12.395313,3.784939
4157,12.988463,4.320179,12.395206,3.784921
4158,12.988334,4.320163,12.395117,3.784902
4159,12.988129,4.320124,12.394941,3.784735
4160,12.988015,4.320116,12.3948,3.784693
4161,12.987863,4.319995,12.394637,3.784655
4162,12.98779,4.319964,12.394371,3.784653
4163,12.987641,4.31988,12.393558,3.784646
4164,12.987603,4.319871,12.3933,3.784591
4165,12.987549,4.319868,12.393107,3.784569
4166,12.986385,4.319812,12.392941,3.784546
4167,12.986313,4.31979,12.39289,3.784545
4168,12.98599,4.319782,12.392832,3.784525
4169,12.985963,4.319593,12.392829,3.784443
4170,12.985896,4.319574,12.39275,3.784412
4171,12.985854,4.319468,12.392329,3.784373
4172,12.985715,4.319226,12.392179,3.78433
4173,12.98563,4.31892,12.391123,3.784326
4174,12.985564,4.318875,12.390972,3.784305
4175,12.985348,4.318829,12.390952,3.784274
4176,12.984487,4.318591,12.390757,3.784125
4177,12.984437,4.318535,12.390706,3.784052
4178,12.984137,4.318431,12.390477,3.783928
4179,12.984096,4.318369,12.39045,3.783918
4180,12.983976,4.318301,12.389811,3.783842
4181,12.983898,4.318259,12.389167,3.783841
4182,12.983613,4.318259,12.38877,3.783771
4183,12.983517,4.318041,12.388661,3.783734
4184,12.98334,4.317937,12.388311,3.783721
4185,12.983268,4.317865,12.387628,3.783718
4186,12.982219,4.317838,12.387593,3.783686
4187,12.982197,4.317719,12.387431,3.783596
4188,12.981243,4.317697,12.387316,3.783577
4189,12.980763,4.31766,12.386903,3.783509
4190,12.980569,4.317591,12.386614,3.783415
4191,12.98028,4.317488,12.386215,3.783311
4192,12.980158,4.317425,12.386066,3.783293
4193,12.979988,4.317324,12.385958,3.783283
4194,12.979599,4.317297,12.385868,3.783153
4195,12.979553,4.317291,12.385444,3.783148
4196,12.979396,4.317276,12.38538,3.783125
4197,12.979018,4.317245,12.385209,3.783125
4198,12.979016,4.317201,12.38493,3.783124
4199,12.978858,4.317192,12.384861,3.783122
4200,12.978418,4.317173,12.384687,3.783067
4201,12.978377,4.31706,12.384583,3.782991
4202,12.9775,4.31681,12.384518,3.782873
4203,12.976414,4.316776,12.384509,3.782818
4204,12.976069,4.316624,12.384344,3.782655
4205,12.976043,4.316531,12.384184,3.782599
4206,12.975719,4.31652,12.384136,3.782427
4207,12.97561,4.316518,12.383576,3.782416
4208,12.975591,4.316485,12.383572,3.782368
4209,12.975137,4.316448,12.383507,3.782362
4210,12.974685,4.316366,12.383286,3.782245
4211,12.974175,4.316349,12.383217,3.782175
4212,12.974072,4.316346,12.382783,3.782168
4213,12.974064,4.316316,12.382665,3.782133
4214,12.973947,4.316302,12.382613,3.782128
4215,12.973658,4.316264,12.382407,3.782122
4216,12.973423,4.315973,12.382396,3.781995
4217,12.973403,4.315951,12.382364,3.781987
4218,12.973324,4.315905,12.382351,3.781981
4219,12.973241,4.315677,12.382013,3.781972
4220,12.97307,4.315552,12.381562,3.781952
4221,12.972895,4.315544,12.381412,3.781942
4222,12.97273,4.315539,12.380727,3.781886
4223,12.971912,4.315499,12.380584,3.781481
4224,12.971841,4.315495,12.380287,3.781349
4225,12.971588,4.315346,12.380138,3.781316
4226,12.971539,4.315333,12.379995,3.78121
4227,12.971293,4.315279,12.379826,3.781148
4228,12.971124,4.315238,12.379809,3.781093
4229,12.970661,4.315175,12.379804,3.781073
4230,12.970378,4.315165,12.379127,3.780841
4231,12.970347,4.315117,12.378637,3.780827
4232,12.970146,4.315009,12.37857,3.780766
4233,12.969733,4.314956,12.378136,3.780693
4234,12.969453,4.314858,12.378076,3.780464
4235,12.9694,4.314358,12.378069,3.780461
4236,12.968867,4.314347,12.377503,3.780438
4237,12.96871,4.314318,12.377374,3.78042
4238,12.96848,4.314004,12.377366,3.780355
4239,12.968011,4.313995,12.377044,3.780341
4240,12.967419,4.313983,12.376861,3.780321
4241,12.967383,4.313884,12.376583,3.780316
4242,12.967121,4.313861,12.376215,3.780314
4243,12.967072,4.313766,12.375828,3.780197
4244,12.966917,4.313666,12.375488,3.78017
4245,12.965333,4.313503,12.375484,3.780103
4246,12.964997,4.313491,12.374803,3.780087
4247,12.964984,4.31348,12.374229,3.779969
4248,12.964235,4.31335,12.373906,3.779894
4249,12.964136,4.313323,12.373456,3.779889
4250,12.96413,4.313317,12.373176,3.779874
4251,12.964017,4.313188,12.373069,3.77974
4252,12.963862,4.313119,12.372886,3.779697
4253,12.963668,4.312942,12.3723,3.779591
4254,12.96359,4.31262,12.371707,3.779506
4255,12.963519,4.312576,12.371607,3.779478
4256,12.963026,4.312535,12.37136,3.779451
4257,12.962882,4.312518,12.371269,3.779415
4258,12.962844,4.312336,12.371255,3.779376
4259,12.962674,4.312167,12.371087,3.779333
4260,12.962572,4.312141,12.371044,3.779211
4261,12.962439,4.312117,12.370885,3.779143
4262,12.962234,4.31202,12.370758,3.779139
4263,12.962151,4.311968,12.370579,3.779121
4264,12.961596,4.311884,12.370428,3.779084
4265,12.961324,4.311854,12.370378,3.779005
4266,12.960956,4.31183,12.370372,3.778926
4267,12.960951,4.311613,12.370143,3.778859
4268,12.960939,4.311571,12.370131,3.778828
4269,12.960659,4.311489,12.370118,3.77881
4270,12.960127,4.311472,12.36999,3.77869
4271,12.960075,4.311384,12.369946,3.778662
4272,12.959964,4.31138,12.369554,3.778634
4273,12.959934,4.311345,12.369203,3.778559
4274,12.95881,4.311246,12.369197,3.778492
4275,12.958587,4.311212,12.36917,3.778468
4276,12.958508,4.311116,12.36862,3.778462
4277,12.958394,4.311093,12.368396,3.778443
4278,12.95832,4.311032,12.367946,3.778408
4279,12.957901,4.311028,12.367632,3.778294
4280,12.957677,4.310912,12.3676,3.778052
4281,12.957482,4.310746,12.36725,3.778047
4282,12.957439,4.310661,12.367129,3.777863
4283,12.957409,4.310658,12.366863,3.777821
4284,12.956849,4.310373,12.366522,3.777771
4285,12.956699,4.310161,12.366379,3.777515
4286,12.956522,4.310147,12.365445,3.777466
4287,12.956355,4.310052,12.365236,3.777401
4288,12.956029,4.309899,12.365112,3.777185
4289,12.955933,4.309898,12.365104,3.777165
4290,12.955777,4.309855,12.364737,3.776955
4291,12.955591,4.309742,12.364588,3.776937
4292,12.955378,4.309697,12.364461,3.776869
4293,12.955317,4.309574,12.364448,3.776858
4294,12.955141,4.309405,12.364254,3.776741
4295,12.954526,4.309383,12.363873,3.776645
4296,12.954407,4.309361,12.363802,3.776631
4297,12.95437,4.309329,12.363445,3.77642
4298,12.954136,4.309323,12.363006,3.776418
4299,12.954126,4.309273,12.362961,3.776366
4300,12.954086,4.308951,12.362434,3.776361
4301,12.954077,4.308873,12.362039,3.776327
4302,12.953939,4.308846,12.361791,3.776241
4303,12.953314,4.308778,12.361739,3.776164
4304,12.953263,4.30877,12.361507,3.776101
4305,12.952972,4.308555,12.36143,3.77608
4306,12.952931,4.308408,12.361087,3.776079
4307,12.952919,4.308386,12.360971,3.776027
4308,12.952257,4.3082,12.360947,3.775777
4309,12.951327,4.307952,12.360709,3.775621
4310,12.951149,4.307905,12.36055,3.775616
4311,12.951016,4.307827,12.359528,3.775608
4312,12.95092,4.307744,12.359454,3.775487
4313,12.950815,4.307682,12.359094,3.775431
4314,12.950541,4.307517,12.358982,3.775372
4315,12.949854,4.307457,12.358678,3.775315
4316,12.949543,4.307314,12.35862,3.775247
4317,12.94875,4.307224,12.358119,3.775145
4318,12.948515,4.30721,12.358018,3.775091
4319,12.947315,4.307123,12.357679,3.775071
4320,12.947288,4.307108,12.357597,3.774877
4321,12.946848,4.306946,12.357121,3.774834
4322,12.946622,4.306917,12.35686,3.774799
4323,12.946591,4.30682,12.356834,3.774779
4324,12.946428,4.306806,12.356691,3.774701
4325,12.946367,4.306721,12.356233,3.774695
4326,12.945507,4.306684,12.355611,3.774668
4327,12.945212,4.30668,12.355559,3.774655
4328,12.945092,4.306649,12.355534,3.774506
4329,12.944552,4.306473,12.355492,3.774474
4330,12.943796,4.306331,12.355091,3.774424
4331,12.943596,4.306255,12.35492,3.774371
4332,12.943258,4.306158,12.354618,3.774333
4333,12.943235,4.306157,12.354375,3.774123
4334,12.942896,4.30604,12.354225,3.773963
4335,12.942356,4.305853,12.354204,3.773883
4336,12.942334,4.305395,12.353739,3.773728
4337,12.942267,4.305325,12.353349,3.77357
4338,12.941702,4.30531,12.353246,3.773556
4339,12.941399,4.305206,12.353095,3.773536
4340,12.940187,4.305148,12.353029,3.773512
4341,12.939769,4.305133,12.35291,3.773491
4342,12.939384,4.305073,12.35284,3.773246
4343,12.93928,4.305022,12.352681,3.773242
4344,12.938461,4.304979,12.352551,3.773129
4345,12.9383,4.304921,12.352528,3.772985
4346,12.938018,4.304689,12.351947,3.77293
4347,12.937336,4.304653,12.351725,3.772849
4348,12.93729,4.304545,12.35135,3.772813
4349,12.937103,4.304532,12.351,3.772697
4350,12.935749,4.304494,12.350864,3.77268
4351,12.935626,4.30448,12.350702,3.772662
4352,12.935452,4.30444,12.349865,3.772633
4353,12.934466,4.304413,12.349765,3.772347
4354,12.93389,4.304388,12.349727,3.772288
4355,12.933345,4.304381,12.349411,3.772269
4356,12.932987,4.3043,12.349144,3.772222
4357,12.932684,4.304184,12.348711,3.772196
4358,12.93251,4.304174,12.348551,3.772181
4359,12.932278,4.304141,12.348461,3.772068
4360,12.931938,4.30396,12.348112,3.772007
4361,12.931804,4.303935,12.347921,3.771947
4362,12.931782,4.303875,12.347777,3.77188
4363,12.931512,4.303786,12.347602,3.771821
4364,12.931347,4.303761,12.347253,3.771779
4365,12.931174,4.303637,12.347226,3.771746
4366,12.93111,4.303631,12.346941,3.77164
4367,12.931093,4.303519,12.346893,3.771587
4368,12.930771,4.3035,12.346759,3.7715
4369,12.930619,4.303459,12.346603,3.771458
4370,12.93053,4.303401,12.346593,3.771392
4371,12.930499,4.30335,12.346544,3.771265
4372,12.930394,4.303257,12.346411,3.771139
4373,12.930024,4.303212,12.346061,3.771079
4374,12.929446,4.302898,12.345982,3.771051
4375,12.929307,4.30287,12.34586,3.771048
4376,12.929146,4.302864,12.345697,3.771012
4377,12.928963,4.302805,12.345012,3.770939
4378,12.928945,4.30276,12.344864,3.770652
4379,12.928763,4.30263,12.344238,3.770558
4380,12.92866,4.302556,12.343962,3.770516
4381,12.928454,4.302507,12.3432,3.770393
4382,12.926804,4.30239,12.342831,3.77027
4383,12.92658,4.302367,12.342667,3.77027
4384,12.925616,4.302364,12.342584,3.770255
4385,12.925197,4.302193,12.34255,3.77022
4386,12.925153,4.302153,12.341795,3.770206
4387,12.924752,4.302145,12.341654,3.770015
4388,12.924547,4.302094,12.341539,3.769902
4389,12.924168,4.302064,12.341505,3.769697
4390,12.923661,4.301729,12.341272,3.76965
4391,12.923291,4.301587,12.341143,3.769589
4392,12.922406,4.301487,12.340868,3.769547
4393,12.921996,4.30143,12.340724,3.769374
4394,12.921963,4.301331,12.340703,3.769337
4395,12.921919,4.301198,12.340559,3.769277
4396,12.921799,4.301064,12.340441,3.76927
4397,12.921292,4.301063,12.340275,3.769269
4398,12.921273,4.30092,12.340061,3.769165
4399,12.921113,4.300891,12.339846,3.769107
4400,12.921066,4.300849,12.339385,3.76905
4401,12.920878,4.300845,12.339084,3.769022
4402,12.92054,4.300788,12.338686,3.769012
4403,12.919997,4.30065,12.338471,3.768917
4404,12.919933,4.300601,12.338212,3.768886
4405,12.919122,4.300545,12.338203,3.768817
4406,12.91894,4.300468,12.336742,3.768767
4407,12.91892,4.300416,12.336408,3.768706
4408,12.918886,4.300361,12.336205,3.768496
4409,12.918746,4.300355,12.336188,3.768487
