id,michael,chengfang
6350,12.370234,233.5782
6351,12.36998,255.5819
6352,12.369943,182.224
6353,12.369859,182.8424
6354,12.369277,199.2104
6355,12.368632,278.1522
6356,12.368068,247.9785
6357,12.367978,186.9412
6358,12.367609,198.073
6359,12.367419,170.0146
6360,12.367183,175.8962
6361,12.365549,180.5799
6362,12.365264,204.6598
6363,12.365218,171.6963
6364,12.365175,216.7072
6365,12.364967,196.6392
6366,12.364914,185.6627
6367,12.36445,216.565
6368,12.364103,195.1049
6369,12.363771,248.1126
6370,12.363584,244.0765
6371,12.363584,200.1475
6372,12.363517,167.4729
6373,12.363479,182.8734
6374,12.362186,205.9216
6375,12.361264,186.923
6376,12.361201,169.0446
6377,12.360711,183.1992
6378,12.3604,249.2784
6379,12.360384,210.8905
6380,12.360275,206.8728
6381,12.360206,236.3478
6382,12.360171,198.0484
6383,12.359578,178.867
6384,12.359536,269.5403
6385,12.359356,203.5082
6386,12.359327,212.5347
6387,12.358736,238.5924
6388,12.357477,189.613
6389,12.357353,189.047
6390,12.356872,234.5283
6391,12.356782,198.2406
6392,12.356604,209.0091
6393,12.356435,179.4863
6394,12.356121,189.9725
6395,12.355563,182.0452
6396,12.355428,185.8651
6397,12.355156,190.1044
6398,12.354641,182.7995
6399,12.35444,186.7619
6400,12.354435,276.0017
6401,12.35404,189.8693
6402,12.353525,184.7257
6403,12.353512,180.9697
6404,12.353006,216.73
6405,12.352935,197.0318
6406,12.352806,166.0066
6407,12.352742,219.8316
6408,12.35271,152.5384
6409,12.352536,177.6007
6410,12.352292,167.0123
6411,12.351844,175.4456
6412,12.351778,235.4028
6413,12.351689,222.8955
6414,12.351354,208.3994
6415,12.350845,227.292
6416,12.350701,176.1101
6417,12.350621,193.5862
6418,12.350528,195.3618
6419,12.350509,179.5384
6420,12.350178,224.3804
6421,12.350082,229.8907
6422,12.3494,193.3824
6423,12.348925,174.3214
6424,12.348794,190.703
6425,12.34879,162.6599
6426,12.348502,208.2448
6427,12.348245,144.0515
6428,12.347839,202.3378
6429,12.347751,208.034
6430,12.347727,163.8263
6431,12.347708,213.1346
6432,12.347452,227.4075
6433,12.347214,204.2525
6434,12.346264,193.7821
6435,12.346198,162.8086
6436,12.346068,192.4776
6437,12.345355,162.2786
6438,12.345292,191.4768
6439,12.345177,162.3307
6440,12.344855,200.2936
6441,12.344548,179.3839
6442,12.344098,170.1051
6443,12.343662,214.5718
6444,12.343626,207.536
6445,12.34354,194.1154
6446,12.342738,207.0242
6447,12.342509,187.6613
6448,12.342183,162.5723
6449,12.342159,225.1754
6450,12.341947,195.382
6451,12.341265,180.1194
6452,12.341235,229.4292
6453,12.340949,166.1005
6454,12.340948,173.8797
6455,12.340683,199.7047
6456,12.340683,156.0683
6457,12.340645,182.4025
6458,12.340553,212.1592
6459,12.340223,194.5913
6460,12.338928,176.5687
6461,12.338884,161.323
6462,12.337997,208.1117
6463,12.3376,160.4968
6464,12.337592,221.1931
6465,12.337341,161.9299
6466,12.337278,203.2297
6467,12.336914,195.5994
6468,12.336849,181.2106
6469,12.336674,193.0707
6470,12.336382,171.9595
6471,12.335981,224.1936
6472,12.335847,192.3029
6473,12.335767,236.3873
6474,12.335365,202.3637
6475,12.335239,129.7901
6476,12.334915,230.2118
6477,12.334319,195.1683
6478,12.334058,334.2644
6479,12.333885,198.4216
6480,12.333779,207.2638
6481,12.333752,201.8287
6482,12.333641,141.4743
6483,12.33362,225.8944
6484,12.333516,187.0608
6485,12.333493,169.996
6486,12.333388,152.1812
6487,12.333278,187.7014
6488,12.332997,248.2536
6489,12.332082,180.1904
6490,12.331975,204.7813
6491,12.33113,205.1229
6492,12.330735,246.8113
6493,12.330037,157.3244
6494,12.329338,240.5448
6495,12.329084,155.7869
6496,12.328998,199.5429
6497,12.328535,152.6961
6498,12.328394,191.5751
6499,12.328196,184.3264
6500,12.327953,222.6323
6501,12.327776,220.6805
6502,12.326573,186.702
6503,12.325985,193.1539
6504,12.325165,194.0229
6505,12.324964,281.516
6506,12.324732,218.6891
6507,12.324359,175.9978
6508,12.323943,178.9054
6509,12.323848,149.5073
6510,12.323348,208.7342
6511,12.323011,187.8454
6512,12.322922,153.8701
6513,12.322231,281.7839
6514,12.322042,223.0172
6515,12.321818,195.0517
6516,12.321815,208.4039
6517,12.321769,179.0527
6518,12.321665,220.7111
6519,12.321597,188.8644
6520,12.321548,240.8304
6521,12.321467,315.7269
6522,12.321272,171.8326
6523,12.321058,219.6849
6524,12.321032,179.4526
6525,12.320984,174.3585
6526,12.320828,243.8466
6527,12.320319,168.4157
6528,12.320021,194.642
6529,12.31986,167.9341
6530,12.319697,224.0556
6531,12.31969,170.174
6532,12.318856,183.0971
6533,12.318732,186.4725
6534,12.318665,224.5932
6535,12.318209,217.0101
6536,12.317899,284.4967
6537,12.317769,148.9868
6538,12.31761,211.5432
6539,12.317403,196.4255
6540,12.317294,213.9212
6541,12.317129,193.6029
6542,12.316701,245.4819
6543,12.316689,152.4614
6544,12.316496,155.754
6545,12.316338,206.0218
6546,12.316241,153.3841
6547,12.31603,242.7807
6548,12.316,182.7683
6549,12.315943,173.0771
6550,12.315927,173.6377
6551,12.315834,221.0257
6552,12.31546,197.0086
6553,12.315168,195.7952
6554,12.314886,198.1546
6555,12.314868,164.9268
6556,12.314836,217.1007
6557,12.314664,219.2015
6558,12.314399,214.5581
6559,12.314018,178.3118
6560,12.313976,183.1918
6561,12.313935,217.044
6562,12.313817,159.1864
6563,12.313642,234.1231
6564,12.313382,177.0675
6565,12.312895,192.2551
6566,12.312667,174.1012
6567,12.312646,199.9609
6568,12.312556,187.4407
6569,12.312165,211.5042
6570,12.311982,282.4025
6571,12.311913,169.3023
6572,12.311726,189.7286
6573,12.311597,240.7111
6574,12.311373,170.2808
6575,12.310732,178.0352
6576,12.310107,211.0395
6577,12.310079,241.226
6578,12.30963,209.286
6579,12.309449,193.608
6580,12.308779,186.8764
6581,12.308428,186.7219
6582,12.308243,158.0278
6583,12.307861,211.1201
6584,12.30785,263.1449
6585,12.306761,190.1302
6586,12.306425,184.5343
6587,12.306098,223.5235
6588,12.305644,167.502
6589,12.30546,170.7419
6590,12.305456,176.5875
6591,12.30544,176.1119
6592,12.305355,195.781
6593,12.305146,201.8867
6594,12.304825,197.3133
6595,12.304138,222.9759
6596,12.304025,211.868
6597,12.303733,248.7897
6598,12.303369,230.8192
6599,12.302804,193.1705
6600,12.302785,198.9224
6601,12.302607,189.2365
6602,12.302061,181.0445
6603,12.301622,179.6852
6604,12.301492,161.4051
6605,12.301382,201.7208
6606,12.301108,196.2467
6607,12.300101,211.0179
6608,12.299704,215.1761
6609,12.299015,161.1431
6610,12.298643,202.1723
6611,12.298389,186.0211
6612,12.298242,190.576
6613,12.298111,174.6269
6614,12.297701,162.6557
6615,12.29758,202.0893
6616,12.297478,200.08
6617,12.297415,163.4843
6618,12.297194,168.6435
6619,12.297078,209.8306
6620,12.295569,168.4612
6621,12.29531,211.9402
6622,12.295069,178.1928
6623,12.295006,221.4146
6624,12.294996,213.4533
6625,12.294892,157.153
6626,12.294693,229.452
6627,12.29462,172.6283
6628,12.294352,182.5656
6629,12.294276,217.2487
6630,12.294178,186.0504
6631,12.293659,209.4795
6632,12.293601,163.5425
6633,12.293325,214.1784
6634,12.292482,196.2441
6635,12.291949,207.2588
6636,12.291426,178.1638
6637,12.291051,215.5562
6638,12.290945,172.3576
6639,12.290424,192.7065
6640,12.290091,176.3421
6641,12.289923,221.9845
6642,12.289692,277.8151
6643,12.289646,179.4462
6644,12.289642,189.7479
6645,12.289521,212.5044
6646,12.289244,208.8611
6647,12.288956,178.4421
6648,12.28881,196.2406
6649,12.288369,157.0413
6650,12.288355,189.902
6651,12.28834,189.7023
6652,12.288064,240.5039
6653,12.287681,193.9734
6654,12.287641,232.1561
6655,12.287415,199.5136
6656,12.287168,175.6349
6657,12.286297,157.7474
6658,12.286113,175.9017
6659,12.286056,171.8673
6660,12.285574,151.6697
6661,12.285557,172.5021
6662,12.28518,194.7378
6663,12.284286,202.7674
6664,12.284139,184.5213
6665,12.284115,245.6761
6666,12.28366,204.9426
6667,12.283459,225.7266
6668,12.282363,174.908
6669,12.282097,217.0185
6670,12.281926,223.3044
6671,12.28179,197.5163
6672,12.280854,191.9294
6673,12.280824,155.3665
6674,12.280514,173.9584
6675,12.280372,170.675
6676,12.280287,171.7993
6677,12.280076,201.6188
6678,12.279965,193.9525
6679,12.279872,266.8749
6680,12.279842,172.8406
6681,12.279823,206.6825
6682,12.279603,201.4637
6683,12.279562,199.9994
6684,12.279509,183.8252
6685,12.279191,197.9558
6686,12.278672,206.9326
6687,12.278404,207.8224
6688,12.278231,198.6767
6689,12.277655,173.8297
6690,12.277568,224.0469
6691,12.27752,254.4279
6692,12.277218,175.9968
6693,12.277184,172.0011
6694,12.277019,203.328
6695,12.276306,186.4762
6696,12.276011,230.7068
6697,12.276001,223.4971
6698,12.275935,238.5786
6699,12.275597,195.6594
6700,12.275537,170.9643
6701,12.275523,226.6349
6702,12.27467,223.5747
6703,12.274268,236.7919
6704,12.273959,226.8151
6705,12.273862,178.3266
6706,12.272738,222.0437
6707,12.272426,275.5581
6708,12.272297,177.8263
6709,12.271974,197.3375
6710,12.271914,224.3297
6711,12.271246,186.4569
6712,12.270315,205.9409
6713,12.270159,171.8333
6714,12.270089,201.6769
6715,12.270025,268.5589
6716,12.269729,195.9684
6717,12.269494,194.8519
6718,12.269321,187.1414
6719,12.268985,197.8586
6720,12.268952,172.1104
6721,12.267855,232.3832
6722,12.267697,199.4162
6723,12.267529,164.7785
6724,12.267222,169.672
6725,12.266432,182.569
6726,12.266339,189.229
6727,12.266326,176.6931
6728,12.266247,240.2657
6729,12.26604,182.77
6730,12.265669,189.1856
6731,12.265601,265.7665
6732,12.265543,242.4534
6733,12.265105,208.3652
6734,12.264895,154.2784
6735,12.264764,162.4651
6736,12.264639,212.7665
6737,12.263993,155.3441
6738,12.263598,244.1911
6739,12.263395,180.8131
6740,12.263377,210.8324
6741,12.263288,197.7977
6742,12.262903,197.5673
6743,12.262539,194.3295
6744,12.262454,212.7936
6745,12.262129,213.4989
6746,12.261919,213.032
6747,12.261867,188.0693
6748,12.261848,181.1731
6749,12.261531,183.6258
6750,12.261016,213.8764
6751,12.260907,231.4591
6752,12.26082,179.8718
6753,12.260716,139.1762
6754,12.260504,225.4147
6755,12.260107,213.9217
6756,12.259774,165.5767
6757,12.259584,211.8271
6758,12.259424,199.7955
6759,12.259295,223.7156
6760,12.259282,185.546
6761,12.258811,198.707
6762,12.258495,201.1382
6763,12.258481,163.257
6764,12.258473,226.2493
6765,12.258094,253.6402
6766,12.258067,177.4776
6767,12.257974,244.4153
6768,12.257496,190.05
6769,12.257241,177.9286
6770,12.257189,139.8284
6771,12.257175,148.0896
6772,12.257104,173.5705
6773,12.256763,178.7775
6774,12.256622,181.55
6775,12.256583,206.1641
6776,12.256426,180.7891
6777,12.256397,233.3969
6778,12.255826,249.0291
6779,12.255796,204.0973
6780,12.255778,230.5144
6781,12.255754,174.9286
6782,12.25575,187.0653
6783,12.255683,175.5903
6784,12.255264,156.1557
6785,12.255261,183.0897
6786,12.255163,183.2911
6787,12.254745,197.2361
6788,12.253957,184.7317
6789,12.253787,224.955
6790,12.252982,196.9315
6791,12.252925,152.3154
6792,12.252868,207.6746
6793,12.252727,290.946
6794,12.25212,269.3496
6795,12.252099,189.1495
6796,12.251841,230.5651
6797,12.251585,183.3916
6798,12.251487,191.6559
6799,12.251351,246.6229
6800,12.251142,173.5881
6801,12.250784,179.2166
6802,12.250551,202.1356
6803,12.250388,210.6656
6804,12.250345,200.4635
6805,12.250205,186.1785
6806,12.249915,180.1576
6807,12.249745,197.6499
6808,12.249404,176.9147
6809,12.249083,177.096
6810,12.248419,166.7144
6811,12.248027,193.0365
6812,12.247913,196.4202
6813,12.247815,209.5397
6814,12.247539,163.3528
6815,12.247508,210.387
6816,12.247355,236.6199
6817,12.246983,196.1762
6818,12.246794,212.5338
6819,12.246569,220.4643
6820,12.246157,195.4973
6821,12.246023,162.9754
6822,12.245206,168.0368
6823,12.244901,238.6234
6824,12.244828,188.0331
6825,12.244708,202.0373
6826,12.244144,262.5571
6827,12.244061,229.8713
6828,12.243481,160.0213
6829,12.243394,166.4842
6830,12.243288,195.1962
6831,12.243069,212.9938
6832,12.242548,228.9174
6833,12.242433,185.1704
6834,12.242213,209.4704
6835,12.241311,177.4459
6836,12.240858,242.7196
6837,12.240752,183.9213
6838,12.240318,198.9901
6839,12.240069,167.5356
6840,12.239965,172.3841
6841,12.239832,171.2981
6842,12.238704,191.3029
6843,12.238026,184.3307
6844,12.237531,184.415
6845,12.237232,171.0656
6846,12.237068,164.3475
6847,12.236325,209.5494
6848,12.236255,191.64
6849,12.235586,216.8985
6850,12.235585,164.5465
6851,12.235483,203.5536
6852,12.235334,146.0731
6853,12.234478,190.5262
6854,12.233879,187.0632
6855,12.233693,195.9622
6856,12.233445,226.1466
6857,12.23327,159.2656
6858,12.233231,237.4609
6859,12.232976,193.9901
6860,12.231945,165.4752
6861,12.231936,231.7185
6862,12.23184,157.5172
6863,12.231601,207.4398
6864,12.231522,176.6165
6865,12.231408,202.2316
6866,12.231181,172.2568
6867,12.230999,204.516
6868,12.230315,241.4953
6869,12.229912,195.2095
6870,12.22943,162.0936
6871,12.22938,142.4674
6872,12.229321,232.1897
6873,12.228996,199.9386
6874,12.228523,167.9503
6875,12.228423,183.8352
6876,12.228378,151.9679
6877,12.228251,152.7793
6878,12.227955,226.6835
6879,12.227865,190.8325
6880,12.227055,213.1883
6881,12.227013,241.8705
6882,12.226922,186.248
6883,12.225708,225.723
6884,12.225442,203.6848
6885,12.225152,196.3039
6886,12.225112,171.7607
6887,12.224771,198.2227
6888,12.224592,202.699
6889,12.223941,147.1176
6890,12.223684,202.1126
6891,12.223079,292.3304
6892,12.222983,199.9373
6893,12.222378,172.6226
6894,12.222214,215.2101
6895,12.222153,198.5835
6896,12.221156,236.2993
6897,12.21998,230.6775
6898,12.219615,269.1776
6899,12.219559,183.0441
6900,12.219219,208.0116
6901,12.21901,245.8631
6902,12.219008,208.6574
6903,12.218879,200.7768
6904,12.218828,220.9854
6905,12.218796,212.7999
6906,12.218677,185.7469
6907,12.218411,202.0643
6908,12.218375,161.0879
6909,12.218112,184.8131
6910,12.218005,185.6759
6911,12.217882,206.303
6912,12.2174,167.208
6913,12.217347,186.7213
6914,12.217293,184.9735
6915,12.217246,249.3664
6916,12.217089,217.7148
6917,12.216667,210.8928
6918,12.216412,238.5779
6919,12.216227,199.0808
6920,12.216023,200.698
6921,12.215536,188.6775
6922,12.215086,210.0169
6923,12.214808,268.2969
6924,12.214797,163.4759
6925,12.214549,202.3217
6926,12.214468,222.535
6927,12.214346,209.6129
6928,12.214326,200.7124
6929,12.214254,202.239
6930,12.214035,165.5338
6931,12.213879,224.3575
6932,12.213785,227.3105
6933,12.213152,226.4094
6934,12.21312,186.0872
6935,12.212795,173.9205
6936,12.212495,259.3062
6937,12.21249,181.8436
6938,12.212232,201.5544
6939,12.212133,282.5581
6940,12.212093,162.7421
6941,12.211998,198.617
6942,12.211786,209.3739
6943,12.2115,180.2974
6944,12.210802,159.9743
6945,12.210695,193.5356
6946,12.210629,162.3785
6947,12.210057,214.4559
6948,12.209731,180.0075
6949,12.209691,210.4609
6950,12.209446,202.5817
6951,12.209182,172.78
6952,12.209052,171.9035
6953,12.208564,181.8837
6954,12.208391,207.4075
6955,12.208202,231.4092
6956,12.207585,192.1193
6957,12.207402,190.2124
6958,12.207336,201.1637
6959,12.207311,150.1981
6960,12.206919,252.7215
6961,12.206864,245.1378
6962,12.20628,190.348
6963,12.205932,197.725
6964,12.205901,210.024
6965,12.205569,204.2353
6966,12.2054,181.5888
6967,12.204584,166.356
6968,12.203904,196.9379
6969,12.203808,173.8696
6970,12.203449,227.8606
6971,12.202736,174.6302
6972,12.201771,167.5473
6973,12.201614,166.7784
6974,12.201542,260.9711
6975,12.201542,175.8836
6976,12.201463,176.4239
6977,12.201444,204.9755
6978,12.201212,173.1264
6979,12.201085,212.0246
6980,12.200971,172.4237
6981,12.200902,189.7756
6982,12.200155,193.7699
6983,12.199495,152.5455
6984,12.199118,169.5617
6985,12.199067,246.921
6986,12.198936,184.0891
6987,12.198657,203.3104
6988,12.197189,185.89
6989,12.196958,256.7124
6990,12.196944,219.513
6991,12.196921,209.5187
6992,12.196785,187.0424
6993,12.196654,185.796
6994,12.196154,177.3762
6995,12.195226,158.5854
6996,12.195213,218.3115
6997,12.195063,163.5868
6998,12.195055,200.3112
6999,12.194942,165.9023
7000,12.194903,241.7366
7001,12.19441,202.2019
7002,12.19384,180.0855
7003,12.193432,168.8617
7004,12.193347,212.6136
7005,12.1932,166.339
7006,12.193059,152.4459
7007,12.19253,189.9245
7008,12.19185,205.7008
7009,12.191718,191.5585
7010,12.191702,209.693
7011,12.191316,174.3531
7012,12.191128,194.0496
7013,12.190584,189.0364
7014,12.188943,188.1845
7015,12.188767,155.6381
7016,12.187452,218.3206
7017,12.187406,207.8014
7018,12.186735,175.5837
7019,12.185962,185.8179
7020,12.185663,170.4297
7021,12.185585,172.0849
7022,12.185116,199.8024
7023,12.185087,189.9744
7024,12.18501,199.6539
7025,12.184979,181.0583
7026,12.184623,193.7389
7027,12.184243,255.9988
7028,12.184205,260.8486
7029,12.184105,161.258
7030,12.183714,173.5269
7031,12.183623,188.7721
7032,12.183256,201.68
7033,12.182749,188.7289
7034,12.182679,171.8574
7035,12.182614,185.4032
7036,12.182457,208.7869
7037,12.182416,230.4262
7038,12.181107,175.4158
7039,12.180931,167.0686
7040,12.180504,165.845
7041,12.180211,196.9342
7042,12.179972,185.319
7043,12.17992,228.5714
7044,12.179334,165.9277
7045,12.179279,228.8474
7046,12.17919,179.3755
7047,12.179163,196.6841
7048,12.178897,198.862
7049,12.178865,206.1049
7050,12.177987,229.289
7051,12.177456,221.1829
7052,12.176807,200.6767
7053,12.176515,199.1584
7054,12.17621,215.3644
7055,12.175917,188.7131
7056,12.175578,163.8952
7057,12.175414,227.3761
7058,12.174749,223.3396
7059,12.174671,233.0564
7060,12.174605,221.8658
7061,12.174189,179.5227
7062,12.173871,191.7039
7063,12.173525,175.2865
7064,12.173061,187.7938
7065,12.172709,234.6967
7066,12.172701,229.0362
7067,12.171843,213.5169
7068,12.17125,160.1696
7069,12.171142,189.8694
7070,12.170754,177.717
7071,12.169688,200.1669
7072,12.169245,229.6376
7073,12.169177,199.8047
7074,12.16869,160.8057
7075,12.168311,160.4397
7076,12.167884,188.9149
7077,12.166479,183.0928
7078,12.166349,183.1014
7079,12.165844,238.3739
7080,12.165803,227.8283
7081,12.164761,178.5286
7082,12.164657,194.6097
7083,12.164554,161.8882
7084,12.164543,206.0894
7085,12.164089,165.1703
7086,12.163834,170.8857
7087,12.163002,227.4905
7088,12.162932,177.547
7089,12.162492,176.8364
7090,12.161872,265.6345
7091,12.161272,198.1018
7092,12.160592,221.1148
7093,12.160539,199.9464
7094,12.159278,170.5602
7095,12.158522,267.9324
7096,12.158164,191.6593
7097,12.158096,186.1058
7098,12.157914,174.2982
7099,12.157583,258.2535
7100,12.157516,162.4476
7101,12.157479,158.332
7102,12.157476,161.0235
7103,12.156879,222.1315
7104,12.156574,202.3803
7105,12.155355,183.0227
7106,12.154911,159.9961
7107,12.154669,188.822
7108,12.153844,237.8415
7109,12.152963,180.7798
7110,12.152963,201.3268
7111,12.152941,185.8817
7112,12.152934,215.4686
7113,12.152852,177.8313
7114,12.152839,176.4586
7115,12.15195,194.6262
7116,12.151376,172.8133
7117,12.151296,218.2702
7118,12.151175,179.8215
7119,12.150826,165.4492
7120,12.150452,200.1527
7121,12.150231,191.5917
7122,12.150034,196.6524
7123,12.149636,228.2028
7124,12.149361,149.4352
7125,12.149357,176.5538
7126,12.148936,169.721
7127,12.148273,181.4742
7128,12.148089,184.4302
7129,12.14802,190.5118
7130,12.14801,204.417
7131,12.147964,152.2343
7132,12.147774,169.6694
7133,12.147725,156.588
7134,12.14761,166.0767
7135,12.147112,181.4839
7136,12.147111,221.3998
7137,12.1471,181.1469
7138,12.146562,144.8575
7139,12.146551,178.5145
7140,12.146287,213.8257
7141,12.146229,168.6543
7142,12.146214,192.9246
7143,12.146146,172.9248
7144,12.146008,178.7655
7145,12.145998,191.228
7146,12.145416,232.495
7147,12.14516,245.2202
7148,12.144986,157.0232
7149,12.144548,182.8708
7150,12.144139,246.9756
7151,12.143697,230.1561
7152,12.143333,213.9047
7153,12.142637,184.399
7154,12.142418,185.2935
7155,12.14239,190.2803
7156,12.142271,195.1318
7157,12.142196,181.3608
7158,12.142137,196.4166
